,Yorum,Etiket
1938,1 ay oldu alalı gayet güzel kullanışlı tavsiye ederim,1
1939,2 gün içinde bana ulaştı herhangi bir lojistik sorun da yaşamadım . Üründen de memnunum 👏,1
1940,hızlı kargo için teşekkürler ürün gayet sağlam paketlenmiş bir şekilde elimize ulaştı cihazın performansı harika buradan güvenle alabilirsiniz,1
1941,Mükemmel bir telefon! Hele fiyatına ve depolama alanına bakınca.. kamerasının 48 MegaPixels falan olması iyi ama önemli olan sensör vs. Yinede güzel kamera,1
1942,Telefonlarımı  sürekli hepsiburadadan alıyorum hiç sorun yaşamadım teşekkürler cihaz uygun fiyata kalite sunuyor tavsiye ederim,1
1943,ürünü uzun araştırmalar sonucu aldım. zaten türkiye de en çok tercih edilen 2. telefondan birisi. inşallah daha sonra bir sıkıntı yaşamam şuanlık kullanıyorum memnunum bir sıkıntım yok. ve de şu an piyasadaki en ucuz fiyat buradaz.,1
1944,Babam çok çok mutlu. Her özelliğini kullanmıyor olsada elinden alıp kendim kullanıyorum. Samsung'tan vazgeçme sebebim olacak bu telefon.,1
1945,Çok iyi cihaz. Gayet tatmin edici oyun kamera performansı yeterli. Ayrıca akşam saat 10 da verdiğim sipariş ertesi gün sabah 9 da geldi.Ek bedeli olsada bu hizmet paha biçilimez. Bu hizmet keşke tüm satıcılarda olsa.,1
1946,Sipariş süreci sorunsuz tamamlandı. Hızlı ve sorunsuz gönderi için öncelikle hepsiburada ya teşekkür ediyorum. Ürün orjinal arkadaşlar EVOFONE etiketli yani resmi garantili (Satıcı:Hepsiburada). Herhangi bir sıkıntı yaşamadım ürünle ilgili gayet stabil çalışmakta. Telefonu zaten anlatmaya gerek yok.,1
1947,Kısa bir sürede elime geçti telefon hepsiburada işini gerçekten güzel yapıyor telefon xiaomi türkiye garantili geliyor gönül rahatlıyla alabilirsiniz,1
1948,"Kamerası beklediğimin altında, idare ediyor ama daha iyi olacağını düşünmüştüm mps yüksekliğinden dolayı. Onun dışında her şeyi iyi. Gayet hızlı, zaten hafızası da yüksek, ekran kalitesini de beğendim, şarj açısından da çok kullanmama rağmen iki günden fazla gidiyor.",1
1949,Şu sıkıntılı günlerde geç gelir diye korkmuştum ama 3 günde elimde oldu Ayrıca ürün çok çok çok güzel beklediğimin üstünde bir ürün Teşekkürler Hepsiburada,1
1950,"Üründen ve siparişim itibariyle elime ulasma biçim ve zamanından oldukça memnun kaldım ,herkese tavsiye ederim.",1
1951,Efsane cuma dönemi aldım genellikle telefonların zamanla fiyatı düşer ama şu an aldığımdan neredeyse 1000tl fazlaysa satılıyor. Oğlum kullanıyor çok memnunuz. Kendime de almadığıma pişmanım.,1
1952,Benim için fiyat/performans ürünü. Uygulamalar arası geçişler çok hızlı. Kamerası gayet iyi. Kutu içinden kılıf çıkıyor ancak kulaklık çıkmıyor.,1
1953,Ürün gayet güzel paketlenmişti. Hızlı kargo ile 1 gün sonra elime ulaştı sadece 13.00 a kadar getirilir dedikleri şey saat aksam 5 civarı geldi ama oda çok sorun değil. Redmi serisi fiyat performans canavarı ürünler tavsiye ederim.,1
1954,Telefon bu fiyata gerçekten çok iyi bir telefon. 2000 tl altında bir telefon bakıyorsanız kesinlikle bunu alın. Biraz daha vermek isterseniz Pro modelini alabilirsiniz. Telefon Evofone garantili geliyor soranlar için.,1
1955,"Xiaomi Türkiye garantili. Bence kalite ve performans açısından on numara bir telefon. Gözünüz kapalı alabilirsiniz. Kargo ücretli idi 10 TL. civarı, 20 TL verdim gece 01:00'da verdiğim sipariş aynı gün 9 saat sonra 10:00'da İstanbul içi elimdeydi.",1
1956,"Hepsiburada dan aldım telefonu, kızım İçin, paket çok özenli ve hızlı bir şekilde elimize ulaştı. Kaçıncı telefonumuz oldu hepsiburada dan bilmiyorum ama asla şaşmam. Her şey için teşekkürler.",1
1957,1 ay oldu alalı gayet güzel kullanışlı tavsiye ederim,1
1958,2 gün içinde bana ulaştı herhangi bir lojistik sorun da yaşamadım . Üründen de memnunum 👏,1
1959,Mükemmel bir telefon! Hele fiyatına ve depolama alanına bakınca.. kamerasının 48 MegaPixels falan olması iyi ama önemli olan sensör vs. Yinede güzel kamera,1
1960,Telefonlarımı  sürekli hepsiburadadan alıyorum hiç sorun yaşamadım teşekkürler cihaz uygun fiyata kalite sunuyor tavsiye ederim,1
1961,Ürün özelikeri guzel cift sim oldugundan aldim ekran arayuzu seri ksama donma yok fotoraf kalitesi güzel normal kullanimda sarj 2gun uzeri gidiyor cok büyük bir beklentiniz yok ise bu ozelliklerde alinabilecek en iyi telefon tavsiye ederim,1
1962,Sayın satıcı sattınız ürünün kutusunda neler olduğunu lütfen yazın. En ucuz telefonun bile kulaklığı oluyor. Telefonun kulaklığının olmaması tuhaf. Ayrıca boşu boşuna telefon kılıfı aldım. Telefonun kendisinin kılıfı zaten varmış. Kullanım açısından ise fiyatına göre gayet güzel telefon.,1
1963,Mükemmel kalite süper cihaz iPhone a para kaptırmayın boşuna geçmişte iPhone kullanan biri olarak söylüyorum.her anlamda mükemmel cihaz kaçırmayın,1
1964,Açıkçası kargonun bu kadar erken geleceğini zannetmiyordum. Ürün güzel paketlenmiş . Herhangi hi sıkıntısı yok. Kamera çekimi gayet güzel. Ön kamera arka kamera ben beğendim. Çözünürlük açısından güzel. Bu fiyata en ideal telefon derim.,1
1965,Telefonun fiyatı hiç bir şey arkadaşlar kesinlikle fiyatına göre bedava bir sürü özellik kasa olarak ekran olarak çok sağlam telefon koruyucu kılıf ve koruyucu ekran olmadan kullanıyoruz çizik dahi yok,1
1966,Xiaomi markasını eşim kullanıyordu begenerek Fiyatı yükselmeden bende aldım. Satıcı hepsiburadaydı. Sorunsuz alışverişdi.,1
1967,Her yönüyle mükemmel bir telefon. Muadillerine göre fiyatı da çok uygun. Çok memnun kaldım.,1
1968,Her yönden başarılı ürün tam bir fiyat performans canavarı. Tavsiye ediyorum,1
1969,Telefon guzel ve kullanimi kolay başka telefonlara,1
1970,çok para vermeyin bence,1
1971,İçinden şarj dönüştürücü ucu çıkmadı kutu içerisinde olmasını beklerdim. Ürün oldukça hızlı geldi yasaklar olmasına rağmen. Ürün yanında kılıfın olması güzel bir incelik teşekkür ederiz.,1
1972,Ürün güzel fakat 5 saat için de sipariş verirsem o gün kargolanacak ti fakat 3gün sonra pazartesi kargolardı .İkinci bir husus köye siparr vermiş tim gelene kadar ürünü unuttuk KARGO rezil..,1
1973,hızlı teslimat ürün sıfır bir şekilde hiç açılmamış geldi,1
1974,teşekkürler hepsiburada <3,1
1975,Kızıma karne hediyesi olarak aldım. Piyasadaki bir çok telefondan iyi,1
1976,ürün hızlı geldi kargo hasarsız cihaz orjinal tavsiye ederim pişman olmazsınız,1
1977,"Çok güzel telefon, annem içim aldım kamerası işletim sistemi hafızası gayet yeterli. Tavsiye ederim.",1
1978,Telefon reklam tanıtım yazısında anlatıldığı gibi. Hızlı gönderi  Sadece içinden kulaklık ve ekran koruyucu çıkmaması olumsuz görülüyor. Fakat kurulumu kolay,1
1979,"Ürün elimize çok hızlı bir şekilde ulaştı, anneme almıştım sorunsuz kullanıyor.",1
1980,11 günde elime ulaştı uzun süredir kullanıyorum bir sıkıntısı yok. Şarjı çok iyi gidiyor. Oyun deneyimi oldukça iyi.,1
1981,"Gayet güzel ve çabuk geldi Hb kalitesiyle teşekkürler, yanlız kulaklık çıkmadı kutudan bilmiyorum Xiaomi genelinde mi yok",1
1982,2hafta oldu kullanıyorum.. çok memnunum güzel ürün.. alicak arkadaşlara tavsiye ederim,1
1983,kargolama muhteşemdi  çok hızlı geldi ama şubeden elime ulaşması uzun sürdü onun dışında ürün zaten mükemmel hepsiburada farkı diyorum.,1
1984,Ürün tam da istediğim gibi. Xiaomi Türkiye Garantili..,1
1985,Hızlı kargo..,1
1986,Sorunsuz ürün..,1
1987,Herşey için teşekkürler,1
1988,"Beklentizin üzerinde, güzel bir telefon",1
1989,Hızlı teslimat seçeneğiyle cok cok çok geldi. Umdugumuzdan daha guzel ve pratik kullanımı var. Fiyatına göre çok güzel. Teşekkürler,1
1990,Tek kelime ile harika yaklaşık 1 senedir kullanıyorum çok memnunum iphone fan MacBook’a bağlantı geçişleri çok hızlı ses kalitesine diyecek bir şey yok başka markalarında kulaklıklarını kullandım ama hiçbiri AirPods kalitesi vermiyor. Kesinlikle tavsiye ederim.,1
1991,"Ürün orijinal , seri numarasını okuttum. Bir kulaklığa 1.250 vermek insanı derin düşüncelere soksa da apple ekosistemi için çok kullanışlı olduğunu söylemeliyim.",1
1992,Ürün tek kelimeyle mükemmel bir ürün. Satıcı Hepsiburada ise alın ben Hancı elektronik den aldım ilk aldığım çakma bir ürün çıktı. İade ettim Hepsiburada en ufak bir pürüz çıkartmadı teşekkürler. Tekrardan Hepsiburada dan satın aldım gayet orjinal ve güzel bir ürün teşekkürler.,1
1993,Ürün tam olarak apple'ın internet sitesi ve yorumlarda anlatıldığı gibi kargo hızlıydı ve paketleme güzeldi. HepsiExpress ve CepExpress'e teşekkür ederim..,1
1994,Uzun süre araştırmalarımla aldım. Daha önce almadığıma çok pişman oldum. Harika rahatlık. Çift maske takmama rağmen dışarıda görüşme yaptığım zaman karşı taraf sesimi net alabiliyor. Kulağı hiç rahatsız etmiyor. Hatta belli bir zaman sonra kulağınızda unutabiliyorsunuz.,1
1995,Sepette 20TL indirim olduğunu görünce aynı gün teslimat seçeneğine +20TL verdim. Kargo bir kaç saat içerisinde bana ulaştı. Ürünü değerlendirmeye gerek yok. Son derece kaliteli.,1
1996,Ürünü alım aşamasında android cihaz uyumu kafamda soru işaretleri barındırsa da endişelerimin boşuna olduğunu deneyimledim. Son derece memnunum,1
1997,"24 saatte elime ulaştı hızlı teslimat için teşekkür ederim. Apple kalitesi tartışılmaz zaten, fiyat olarak da en uygun hepsiburada da buldum. Apple’ın sayfasından seri nosu ile garantisini başlattım. Kesinlikle orjinal ürün.",1
1998,Bu satıcıdan 3.kez airpods alıyorum. Tamamı orjinal çıktı ve sorunsuz çalışıyor.,1
1999,Ancak ürünü aldığınızda apple.com sitesinde garantisini kontrol etmeniz ve henüz işletilmediyse faturanız ile garantisi başlatmanız gerekmektedir.,1
2000,Güvenilir satıcı,1
2001,Ürünü 2020 yılında aldım kesinlikle muhteşem araç kullanıyorum ve eline telefon almadan görüşmelerimi yapıyorum kulaklığa dokunmanız yeterli uzun süre kulakta kalması rahatsız etmiyor satıcı Hepsiburada olduktan sonra hiç düşünmeden alabilirsiniz,1
2002,Ürün gerçekten çok kaliteli parasını hak ediyor kulağı küçük olanların kulağında durmuyor hepsi Burada parayı aldıktan sonra kargolama süresini ve teslimat gününü sürekli değiştiriyor fırsatınız varsa başka siteden alışveriş yapın,1
2003,"Ürünü indirimden aldım, iyi ki almışım diyorum. Parasının hakkını sonuna kadar veren bir ürün.400-500 tl adı sanı bilinmeyen bir ürüne vereceğinize bunu almayı zorlayın ve düşünün derim.",1
2004,Daha önce Huawei ve Xiaomi Bluetooth kulaklık kullanmış biri olarak diyorum ki hepsi yalan tek gerçek Apple.,1
2005,Hepsiburada dan önce kendime aldım sonra da arkadaşıma aldım %100 orjinal ve hızlı kargo güvenle alabilirsiniz,1
2006,İlk etapta orjinallik konusunda çekincelerim vardı. Apple muşteri hiz aradım. Orjinal 👍🏻,1
2007,Almak isteyenlere kesinlikle tavsiye ederim. Pro alma imkanınız varsa kesinlikle pro alın. Ses kalitesi müthiş,1
2008,Gayet iyi bir ürün 3 yıl kadar kullandım ilkini yavaş yavaş şarj sorunu vermeye başladı,1
2009,Sağ kulağıma tam otururken sol kulağımdan düşüyor. Bunun dışında hiç bir sorunu yok.,1
2010,"Çok hızlı teslimat, orjinal ve çok kaliteli ürün. Çok rahat kullanımı ses kalitesi süper. Çekinmeden, düşünmeden alın",1
2011,Ürünü hediye olarak aldım. Çok beğendi,1
2012,Harika ses kalitesi. Mükemmel ürün.,1
2013,10 numara 5 yıldız,1
2014,Apple kalitesi,1
2015,Güvenilir satıcı hızlı kargo,1
2016,Android için düşünmeyin apple da başarılı,1
2017,hayat kolaylaştırıcı,1
2018,ne diyim apple yapıyor abi :),1
2019,Ve ywtwrince hızlı geldi teşekkürler hepsiburada,1
2020,Eşime hediye olarak aldım. Çok memnun iyiki dediği bir aksesuar.,1
2021,Tek kelimeyle muhteşem 😍,1
2022,Süper,1
2023,Gayet güzel,1
2024,Güzel bir ürün..,1
2025,Efsane,1
2026,Sorunsuz.,1
2027,Güzel,1
2028,Ses kalitesi hızı vs süper sadece resimde görüldüğü gibi kutuda zamanla kirlenmeler oluyor üst kapakta görüldüğü gibi  aynalı etiket aldım ama alt üst takınca kapağı gerdi bende altı çıkardım alacak olan bu lekelere alışsın . Kulaklığın şarjı yaklaşık 5 saat gidiyor yarım saat kadar şarj oluyor . Müzik uygulaması olarak iPhone’lara foobar2000 öneririm DSP efektleri ile tam verim alırsınız,1
2029,Bu kadar pahalı olmasa daha güzel olur ama tabiki beklentilerinizi karşılayacak bir ürün kesinlikle. Çok memnunum,1
2030,Çok memnun kaldık.,1
2031,Güzel ve kaliteli bir ürün.,1
2032,İnanılmaz 👏👍 bütün gün yanımda her daim kulağımda tek kulaklık kullanıyorum genelde ve şarjı bitmek bilmiyor varsa imkanı olan hemen alsın.  Evet ülkemizde malesef teknoloji pahalı ama telefonla çok görüşme yapanlar vr müzik dinlemek isteyenler  için gerçekten  harika. Ve çok kısa sürese geldi kargom hepsiburada benim için ayrısın 😎🙏 bağlanma hızıda insanı apple a hayran bıraktırıyor,1
2033,"Şarj kutusu Airpods 1, ancak kulaklıklar 2. nesil, çok garip. Neyse çok teşekkür ederim :)",1
2034,ürün gerçekten kullanışlı. eğer kablolu kulaklıklardan rahatsızsanız ve apple ürünler kullanıyorsanız gerçekten hayatınızı kolaylaştıran bir ürün. alacaklara tavsiye ederim.,1
2035,Ürün AirPods 2. Nesil 5.01 Apple müşteri hizmetleri teyit ettirdim ve garantisi başlattım ses kalitesi iphone kullananlar bilir baslar tisler müzik ses olarak temiz ve berrak prosunu  almayın çünkü müzik dinlerken son sesi aştığınızda dışardan gelen hiç bir şey duyulmuyor yani gürültü engelleyiciye gerek kalmıyor ürün parasının hakkını kat kat veriyor Hepsiburada na  24 saatte ürünü teslim etti  herşey için teşekkürler,1
2036,Başarılı apple sonuç olarak ve orjinal kafanızda sorun kalmasın henüz kullanmadım fakat fazla söze gerek olduğunuda düşünmüyorum 😂,1
2037,Sorgulatıp orjinal olduğu konusundaki fikirlerinizi kesinleştirip doğrulayabilirsiniz.,1
2038,Firmaya çok teşekkür ederim ✌🏻😉⭐️⭐️⭐️⭐️⭐️,1
2039,"Ürünün orijinalliğinden endişe ediyordum ancak seri numarasından kontrol ettim ve garantisini de başlattım hiçbir problem yok.Ses kalitesi ve şarj ömrü muazzam. Neden bu zamana kadar almamışım ki diye pişmanlık yaşadım. Sadece tesettürlüler telefon konuşmalarında biraz zorlanabilir çünkü kulaklığın üzerine şal-eşarp geldiği için sesi perdeliyor. Onun dışında harika! En iyi fiyat buradaydı,1 günde elimde oldu. Teşekkürler",1
2040,"ürün çok çok hızlı elime ulaştı, orjinal, fiyatı diğer sitelere göre çok daha uygundu, hepsijet ve hepsiburadaya teşekküler, ancak öndeki ışık kafamı karıştırdı, bazı modellerinde led ışık var mı yok mu anlamadım.",1
2041,Öncelikle kargo çok hızlı 2. gün öğlen teslim aldım standart teslimat olmasına rağmen. kargo ile ilgili internette bi çok kötü yorum gördüm ama öyle bişey yaşamadım,1
2042,ürün orijinal 2. nesil kablosuz kutulu versiyonu,1
2043,kulaklığı xiaomi note 8 pro da kullanıyorum kesilme eşleşme vs gibi bi sıkıntı yaşamadım sesi düşük olanlar googledan araştırabilir ayarlanıyor tek sıkıntısı sarj yüzdesini görmüyorsunuz bide kulaktan çıkartınca şarkı durmuyor benim için bunlar önemsiz zaten sürekli kulağımda değil android de kullanacaklara kesinlikle öneririm ses kalitesi mikrofonu çok iyi gecikme yok denicek kadar az oyunda bi sıkıntı yaşatmaz tüm hepsiburada çalışanlarına teşekkürler...,1
2044,"O kadar çabuk geldi ki gerçekten çok şaşırdım öncelikle hepsi burada satıcısına çok teşekkür ederim. Ürüne gelecek olursak gerçekten Apple kalitesi bambaşka arkadaslar kulağınızda yok gibi, ses kalitesi muhteşem. Telefonla konuşurken karşı taraf kulaklık olduğunu kesinlikle anlamıyor. Gelir gelmez Apple dan sorgulamasini yaptım ürün orijinal garantisi de hemen başladi. Herkese tavsiye ederim verilen parayı sonuna kadar hak ediyor.",1
2045,Ürün çok güzel çok beğendim.Ancak paketleme çok kötüydü.Ürün kötü paketlemeden dolayı zarar görebilirdi.,1
2046,"Neden daha önce almamışım dedim. Evde olduğumuz bu günlerde telefonla fazlaca vakit geçirince almaya karar verdim. Kesinlikle işe yarayan teknoloji 👍 ben koruma kılıfı da aldım, tavsiye ederim.",1
2047,Tek kelimeyle inanılmaz. gerçketen hepsijet olarak geldi dün akşam üzeri verdiğim sipariş bu sabah erken saatte elimde görünce çoka girdim baba özel araçla gelmiş gibi :) şuan deniyorum eğer üst düzey kullaklık kullanmadıysanız bas vs çok önemli değilse kısacası appleın kendi kulaklığını kullandıysanız bu fazlasıyla çok daha iyi benim kulağımı hiç rahatsız etmedi bünyeden bğnyeye değişebilir. hepsiburadadan bir çok şey aldım ne iadede nede aldığım üründe bir sıkıntı yaşadım tekrar teşekkürler,1
2048,"Başta tedirgin oldum hepsiburada’dan farklı bir satıcı olduğu için ama gerçekten çok memnun kaldım. Mersin’den Bursa’ya 1.5 günde geldi. Ürünü konuşmaya gerek bile yok. Bir kulakiçi kulaklıktan beklediğiniz neredeyse her şeyi karşılıyor. Tam olarak ortalama bir kulaklık. Hiç kötü özelliği yok. Ama hiç çok öne çıkan bir özelliği de yok. Temel, sağlam, güvenilir, rafine bir cihaz. Küçük detaylara takılan insanlar için birebir.",1
2049,hepsiburada için değerlendirmem şöyle,1
2050,ürün elime beş günde sorunsuz bir şekilde geldi.,1
2051,"normal şartlarda bulunduğum konuma beş günde gelmesi kötü eleştiri alabilirdi,fakat salgın döneminde olduğumuzu tekrardan hatırlatmak isterim.",1
2052,Ürün için konuşmam gerekirse,1
2053,"ergonomi konusunda beklediğimden daha iyi çıkması çok mutlu etti.ergonomi, kişinin kulak yapısına göre değişeceğinden ürün için bu tarz göreceli yorumları merkeze almayın derim, sadece aklınızda bulunsun.",1
2054,-Cihazın kendisine geldiğimde ise,1
2055,"Bağlantı konusunda kablolu kulaklıktan daha çabuk bağlandığını söyleyebilirim.Cihazın ses kalitesini ben gayet beğendim,fakat dinlenilen müziklerin çıkış kaydı da cihazın ses kalitesi için kesin yorum yapılabilmesine engel oluyor. ses kalitesi konusunda beklentimin altında bir performans görmedim.''cihaz 850 lira,",1
2056,cihazın sesi 850 lira değil''. ses kalitesi konusunda ''abi 850 liraya kulaklık daha iyi ses verebilirdi sanki ?'' diye düşünmeniz sizi yanıltmasın derim.,1
2057,"-gün içinde görüntülü konuşma,müzik ve dizi izliyorum. yaklaşık olarak kulağımda 8-10 saat boyunca aktif olarak kullanıyorum.",1
2058,"kulaklığın şarjını boş kaldığım aralıklarda şarj ediyorum,ki kulaklığın şarjı hızlı doluyor. şarj kutusu bana 1-2 gün yetiyor,kısacası pil konusunda herhangi bir mağduriyet yaşamadığımı söyleyebilirim.",1
2059,"-Genel olarak toparlamam gerekirse, cihazın ergonomisi,sesi,bağlantısı,kullanışı konusunda fiyatını hak ettiğini düşünüyorum,ben her yönüyle beğendim.",1
2060,cümlelerimde size yardımcı olabildiysem mutlu eder,1
2061,iyi günleri dilerim,1
2062,"2 haftadır kullanıyorum. Kapağı açtığım anda çok hızlı bağlanıyor. Şarjı tamamen bitirmedim hiç ama tahmini 4 saati buluyor müzikle ve konuşmada. Hızlı şarj oluyor. Tempolu spor yaparken bile kulağımdan düşmedi hiç bir sorun olmadı. Biraz küçük, biryerde unutma riski çok fazla. Ses kalitesi iyi denebilir. Dokunmatik kısmı iyi çalışıyor.",1
2063,Mağazaya hizmetinden dolayı teşekkürler.Ürünün orjinalliğinden paketlemeye ve kargoya her şey çok iyiydi.Fiyat olarak bakıldığında orjinal bir ürünü en uygun alabileceğiniz yer.Müthiş.Kuşkuya düşmeyin niyetiniz varsa satın alın derim.,1
2064,"Kargo hızlıydı ürün gerçekten fiyatının hakkını veriyor, çok memnumun teşekkürler",1
2065,Ürün e diycek birşey yok zaten harika ses kalitesi muazzam hepsiburadaya ayrıca teşekkür ederim cuma günü verdiğim sipariş Cumartesi elime ulaştı üründe hiç bir problem yok güvenle alabilirsiniz,1
2066,kulaklıklar kulağımda oldugu için içi boş kutunun sorunsuz eksiksiz geldi kalite de apple kalitesi yani bütöeniz yoksa illa bundanım olsun diye kendinizi zorlayıp almaya değmez am ayıracak bütçeniz varsa neden olmasın,1
2067,Çok beğendim ses kalitesi harika ürün kesinlikle orijinal son ses yapınca hoparlör etkisi veriyor resmen ve dışarıdan kesinlikle duyulmuyor,1
2068,Tek kelimeyle mükemmel alın emin olun bu parya değdi hatta performansın agöre parası az diyeceksiniz Maşallah apple,1
2069,HepsiJet ile çok hızlı elime ulaştı. Ürünü zaten biliyorsunuz Apple kalitesi.,1
2070,"Urun gayet iyi, bu fiyata alabileceğiniz diğer ürün elite 75t. İkisi arasında kalırsanız kulak yapınıza gore secin bence.",1
2071,Kalite istiyosanız  alın sadece benim kulaklın kapağı bir milim de de olsa sağa sola oynuyo o biraz canınını sıktı,1
2072,"Ogluma hediye aldım cok memnun, almak isteyene tavsiye ederim .",1
2073,"kaliteli ve orijinal ürün, ses kalitesi gayet yeterli. hiç düşünmeden alın pişman olmazsınız.",1
2074,"Hızlı kargo , orijinal ürün.. Satıcıya teşekkür ederim.. Verdiğiniz parayı sonuna kadar hakediyor..",1
2075,Çok uygun fiyata almıştım halen kıllanıyorum,1
2076,Ürün orjinal  tavsiye  ederim,1
2077,Kargo acayip yavaş. Onun dışında hiç bir sıkıntı yok.,1
2078,APPLE KALİTESİ,1
2079,apple kalitesi,1
2080,Harika tabi ki,1
2081,4. ürünüm...çok hoş bir hediye oluyor,1
2082,Iphone dan sonraki en iyi bulus,1
2083,Mükemmel bi ses kalitesi muazzam bi his teşekkürler,1
2084,"Ürün aynı gün Kargoya verildi. Apple kalitesi tabiki ambalajda başlıyor, çok şık ve kullanışlı. Ben özellikle arabamda Bluetooth olmadığı için sürüş esnasında rahat kullanım için aldım. Fakat galiba bundan sonra müzik ziyafetimde eksik olmayacak. Ses kalitesi mükemmel. Şu ana kadar görüşme yaptığım Kişiler sesin gidişi konusunda hiç bir şey söylemedi. Demek ki kesintisiz bir erişim söz konusu.",1
2085,Mükemmel ve orjinal ürün. Genç çocuğum için aldım. Ebatını büyük zannediyordum. Ergonomik küçük bir yapısı varmış :) Fiyatı çok pahalı. Daha ulaşılabilir rakamlarda olmalı.,1
2086,"Ürün virüs krizinde bile bir gün arayla teslim edildi, hızlı teslimat için teşekkürler. Kulaklık çok kullanışlı, ayarlardan iki kulaklığı da tercihleriniz dahilinde istediğiniz gibi (dur/şarkı atla vs.) yönlendirebiliyorsunuz. Ses kalitesi ve bass piyasadaki diğer kulaklıklara göre çok önde. Ben zaten kullanıyordum, bunu hediye olarak aldım; memnuniyet açısından çok başarılı. Paketleme biraz daha özenli yapılabilirdi, geri kalan her şey sorunsuz.",1
2087,"Ah bebeğim AirPods! Seni bulan Apple Genius'a teşekkür ediyorum. Şiddetle tavsiye ettiğim bir üründür, parası olmayan arkadaşlar üzgünüm... İzlemekle yetinecekler. Ama bir gün elbet sizin de olacaktır. Saygılar.",1
2088,Çok güzel çok naif bir ürün gerçekten bayıldım teşekkür ederim hepsiburada,1
2089,Eşime hediye aldim cok memnun dizi vs izlerken ses kalitesi sinemada izler gibi,1
2090,Hepsiburada satıcısından aldım ertesi gün hemen kargoya verildi ve sorunsuz bir şekilde elime ulaştı tavsiye ederim 🙂,1
2091,Kulaktan düşmeye meyilli olmasının dışında her şey çok iyi. Kutusunun kablosuz şarj özelliği yok alırken dikkat edin.,1
2092,Cıdden kalıtesının hakkını verıyor mukkemmel,1
2093,Param olsada iki tane alsam,1
2094,"Ertesi gün elime ulaştı, güzel paketlenmişti, orijinal ürün.",1
2095,son derece güzel. hızlı teslimat,1
2096,Pek açıklamaya gerek yok sanırım,1
2097,seskalitesi ve bağlantı uyumluluğu çok başarılı,1
2098,Çok beğendim Apple kalitesi teşekkür ederiz,1
2099,Verdiğiniz parayı sonuna kadar hak eden bi ürün.,1
2100,Orjinal ürün olduğunu söyleyebilirim.,1
2101,"Eşim için aldım. Gayet güzel, kullanıyor",1
2102,Çok beğendim süper performans,1
2103,Hızlı kargo teşekkürler.,1
2104,hızlı teslimat teşekkürler,1
2105,Mükemmel tek kelimeyle hayatınızı kolaylaştırıyor gerçekten,1
2106,Apple kalitesi anlatmaya gerek yok.,1
2107,kargo firması hızlı ve paketleme de sıkıntı yok.,1
2108,Çok güzel bir ürün tavsiye ediyorum,1
2109,Teşekkürler Hepsiburada.,1
2110,"Android telefon ile kullanıyorum, memnunum.",1
2111,Çok kaliteli,1
2112,Büyük oğluma almıştım...çok beğeniyor....ciffem çok memnun...,1
2113,Ürünüm gayet hızlı ve düzgün bi şekilde geldi.,1
2114,"çok kısa sürede ulaştı,inanılmaz memnunum",1
2115,Kablolu kulaklığa göre çok büyük bir fark göremedim ses olarak. Kullanışlı olduğu için aldım.,1
2116,Çok çok başarılı bir ürün. Kusursuz ve kısa sürede teslim edildi.,1
2117,sahibine ulaşmış ve beğenilmiş efendim. Teşekkür ederiz.,1
2118,Kulaklılar süper,1
2119,Ürün güzel fiyat iyiydi aldığımda sonradan zam geldi,1
2120,Ürüne diyecek yok zaten çok iyi. Hepsiburadanın hızı ise süper.,1
2121,Teşekkürler Hepsi Burada,1
2122,Pratik sıkıntısız lakin basit bir bluetooth cihazı için çok pahallı. Fiyatından dolayı 4 yıldız.,1
2123,Beklediğimden falasını aldım...,1
2124,Çok iyi yatarken bile kullanabilirsiniz o kadar rahat,1
2125,Orijinal ürün teşekkürler Hepsiburada,1
2126,Elime hizli ulaştı.Denedik sorun yok.Tesekkurler,1
2127,iyi fiyat ve %100 orijinal,1
2128,çok kullanışlı ve ses kaliteside gayet tatmin edici,1
2129,harika bir ürün apple farkı...,1
2130,Ürün gayet başarılı,1
2131,Tam beklediğim gibi geldi. Teşekkürler.,1
2132,"Hızlı gönderi, kusursuz kulaklık..",1
2133,Memnun kaldık fiyatı daha uygun,1
2134,Kesinlikle tavsiye çok memnunum,1
2135,Ürün bütün beklentilerimi karşılıyor çok iyi. Kargo çok geç geldi,1
2136,Ürün cok güzel görseldeki gibi geldi,1
2137,"Orjinal bir ürün, çekinmeden alın derim",1
2138,Mukemmel kulaklik ses kalitesi ve sesli konusma mukemmel,1
2139,Çok müthiş bir kulaklık. Bayadır kullanıyorum çok memnunum.,1
2140,Sağlam temiz geldi ürün,1
2141,Bence en başarılı kulaklık. Pro gereksiz.,1
2142,Teslimat çok hızlı olup urun ambalajı orijinal olarak geldi,1
2143,"apple harikası, çok söze gerek yok.",1
2144,En iyisi bu aramayın başka markaların kulaklığını falan,1
2145,ürün güzel kullanışlı ama arada takılmalar falan yapabiliyor anlayamadım,1
2146,Çok hızlı elime ulaştı çok memnunum,1
2147,"Kargo zamanlaması güzel , ürüne söylenecek söz yok zaten",1
2148,Kaliteli ürün hiç düşünmeden alabilirsiniz,1
2149,"10 numara 5 yıldız, tereddütsüz alın",1
2150,Anlatıldığı gibi,1
2151,zaten marka belli herkes kaliteyi biliyor,1
2152,En uygun fiyat.,1
2153,Hızlı kargo ürünü anlatmaya gerek yok iPhone kalitesi,1
2154,Çok memnunum,1
2155,pahalı ama okey,1
